archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
sources,1000,238,0
sources,1000,231,0
sources,1000,3268,0
sources,1000,306,0
sources,1000,284,0
sources,1000,262,0
sources,1000,267,0
sources,1000,231,0
sources,1000,231,0
sources,1000,249,0
sources,1000,291,0
sources,1000,237,0
sources,1000,230,0
sources,1000,230,0
sources,1000,262,0
sources,1000,227,0
sources,1000,246,0
sources,1000,226,0
sources,1000,238,0
sources,1000,253,0
sources,1000,251,0
sources,1000,237,0
sources,1000,235,0
sources,1000,233,0
sources,1000,252,0
sources,1000,273,0
sources,1000,240,0
sources,1000,260,0
sources,1000,251,0
sources,1000,226,0
sources,1000,253,0
sources,1000,230,0
sources,1000,3623,0
sources,1000,392,0
sources,1000,283,0
sources,1000,274,0
sources,1000,268,0
sources,1000,219,0
sources,1000,220,0
sources,1000,215,0
sources,1000,218,0
sources,1000,214,0
sources,1000,221,0
sources,1000,219,0
sources,1000,220,0
sources,1000,216,0
sources,1000,247,0
sources,1000,218,0
sources,1000,218,0
sources,1000,217,0
sources,1000,213,0
sources,1000,222,0
sources,1000,221,0
sources,1000,221,0
sources,1000,224,0
sources,1000,222,0
sources,1000,226,0
sources,1000,219,0
sources,1000,238,0
sources,1000,223,0
sources,1000,226,0
sources,1000,220,0
sources,1000,2539,0
sources,1000,373,0
sources,1000,289,0
sources,1000,286,0
sources,1000,290,0
sources,1000,221,0
sources,1000,217,0
sources,1000,222,0
sources,1000,219,0
sources,1000,220,0
sources,1000,217,0
sources,1000,233,0
sources,1000,244,0
sources,1000,261,0
sources,1000,215,0
sources,1000,217,0
sources,1000,218,0
sources,1000,216,0
sources,1000,224,0
sources,1000,234,0
sources,1000,222,0
sources,1000,216,0
sources,1000,214,0
sources,1000,217,0
sources,1000,233,0
sources,1000,220,0
sources,1000,217,0
sources,1000,245,0
sources,1000,231,0
sources,1000,212,0
sources,1000,3885,0
sources,1000,288,0
sources,1000,239,0
sources,1000,240,0
sources,1000,240,0
sources,1000,230,0
sources,1000,222,0
sources,1000,227,0
sources,1000,229,0
sources,1000,225,0
sources,1000,240,0
sources,1000,226,0
sources,1000,225,0
sources,1000,226,0
sources,1000,228,0
sources,1000,229,0
sources,1000,223,0
sources,1000,225,0
sources,1000,222,0
sources,1000,227,0
sources,1000,221,0
sources,1000,225,0
sources,1000,230,0
sources,1000,223,0
sources,1000,228,0
sources,1000,224,0
sources,1000,226,0
sources,1000,225,0
sources,1000,231,0
sources,1000,228,0
sources,1000,4115,0
sources,1000,383,0
sources,1000,299,0
sources,1000,280,0
sources,1000,282,0
sources,1000,273,0
sources,1000,275,0
sources,1000,269,0
sources,1000,250,0
sources,1000,255,0
sources,1000,270,0
sources,1000,253,0
sources,1000,255,0
sources,1000,254,0
sources,1000,269,0
sources,1000,248,0
sources,1000,253,0
sources,1000,279,0
sources,1000,262,0
sources,1000,269,0
sources,1000,258,0
sources,1000,248,0
sources,1000,256,0
sources,1000,260,0
sources,1000,256,0
sources,1000,268,0
sources,1000,258,0
sources,1000,257,0
sources,1000,255,0
sources,1000,257,0
sources,1000,3886,0
sources,1000,291,0
sources,1000,299,0
sources,1000,280,0
sources,1000,265,0
sources,1000,229,0
sources,1000,226,0
sources,1000,225,0
sources,1000,232,0
sources,1000,230,0
sources,1000,231,0
sources,1000,231,0
sources,1000,230,0
sources,1000,232,0
sources,1000,234,0
sources,1000,228,0
sources,1000,229,0
sources,1000,226,0
sources,1000,228,0
sources,1000,231,0
sources,1000,233,0
sources,1000,246,0
sources,1000,243,0
sources,1000,248,0
sources,1000,247,0
sources,1000,226,0
sources,1000,222,0
sources,1000,240,0
sources,1000,228,0
sources,1000,228,0
sources,1000,4133,0
sources,1000,314,0
sources,1000,270,0
sources,1000,265,0
sources,1000,287,0
sources,1000,253,0
sources,1000,272,0
sources,1000,253,0
sources,1000,254,0
sources,1000,248,0
sources,1000,253,0
sources,1000,254,0
sources,1000,248,0
sources,1000,250,0
sources,1000,252,0
sources,1000,264,0
sources,1000,247,0
sources,1000,248,0
sources,1000,248,0
sources,1000,279,0
sources,1000,250,0
sources,1000,244,0
sources,1000,253,0
sources,1000,270,0
sources,1000,246,0
sources,1000,249,0
sources,1000,251,0
sources,1000,248,0
sources,1000,248,0
sources,1000,251,0
sources,1000,3480,0
sources,1000,325,0
sources,1000,254,0
sources,1000,258,0
sources,1000,252,0
sources,1000,239,0
sources,1000,256,0
sources,1000,236,0
sources,1000,238,0
sources,1000,234,0
sources,1000,237,0
sources,1000,240,0
sources,1000,240,0
sources,1000,237,0
sources,1000,235,0
sources,1000,236,0
sources,1000,232,0
sources,1000,233,0
sources,1000,263,0
sources,1000,237,0
sources,1000,238,0
sources,1000,234,0
sources,1000,242,0
sources,1000,261,0
sources,1000,257,0
sources,1000,236,0
sources,1000,238,0
sources,1000,234,0
sources,1000,238,0
sources,1000,274,0
sources,1000,2218,0
sources,1000,334,0
sources,1000,335,0
sources,1000,308,0
sources,1000,317,0
sources,1000,226,0
sources,1000,245,0
sources,1000,227,0
sources,1000,250,0
sources,1000,231,0
sources,1000,230,0
sources,1000,230,0
sources,1000,230,0
sources,1000,224,0
sources,1000,229,0
sources,1000,260,0
sources,1000,235,0
sources,1000,231,0
sources,1000,230,0
sources,1000,233,0
sources,1000,235,0
sources,1000,233,0
sources,1000,233,0
sources,1000,248,0
sources,1000,250,0
sources,1000,251,0
sources,1000,225,0
sources,1000,228,0
sources,1000,222,0
sources,1000,228,0
sources,1000,5031,0
sources,1000,389,0
sources,1000,285,0
sources,1000,267,0
sources,1000,266,0
sources,1000,247,0
sources,1000,259,0
sources,1000,250,0
sources,1000,247,0
sources,1000,248,0
sources,1000,265,0
sources,1000,250,0
sources,1000,279,0
sources,1000,252,0
sources,1000,246,0
sources,1000,248,0
sources,1000,281,0
sources,1000,254,0
sources,1000,254,0
sources,1000,254,0
sources,1000,246,0
sources,1000,251,0
sources,1000,254,0
sources,1000,256,0
sources,1000,251,0
sources,1000,252,0
sources,1000,271,0
sources,1000,254,0
sources,1000,250,0
sources,1000,257,0
sources,1000,3683,0
sources,1000,360,0
sources,1000,310,0
sources,1000,294,0
sources,1000,289,0
sources,1000,290,0
sources,1000,253,0
sources,1000,252,0
sources,1000,242,0
sources,1000,244,0
sources,1000,267,0
sources,1000,243,0
sources,1000,270,0
sources,1000,250,0
sources,1000,245,0
sources,1000,249,0
sources,1000,259,0
sources,1000,253,0
sources,1000,249,0
sources,1000,251,0
sources,1000,248,0
sources,1000,249,0
sources,1000,251,0
sources,1000,254,0
sources,1000,249,0
sources,1000,253,0
sources,1000,251,0
sources,1000,253,0
sources,1000,250,0
sources,1000,251,0
sources,1000,5203,0
sources,1000,408,0
sources,1000,348,0
sources,1000,351,0
sources,1000,337,0
sources,1000,274,0
sources,1000,277,0
sources,1000,274,0
sources,1000,299,0
sources,1000,270,0
sources,1000,276,0
sources,1000,268,0
sources,1000,276,0
sources,1000,276,0
sources,1000,285,0
sources,1000,274,0
sources,1000,273,0
sources,1000,272,0
sources,1000,271,0
sources,1000,275,0
sources,1000,277,0
sources,1000,275,0
sources,1000,274,0
sources,1000,280,0
sources,1000,273,0
sources,1000,276,0
sources,1000,275,0
sources,1000,279,0
sources,1000,274,0
sources,1000,274,0
sources,1000,2689,0
sources,1000,436,0
sources,1000,376,0
sources,1000,357,0
sources,1000,352,0
sources,1000,295,0
sources,1000,316,0
sources,1000,292,0
sources,1000,300,0
sources,1000,301,0
sources,1000,312,0
sources,1000,304,0
sources,1000,298,0
sources,1000,301,0
sources,1000,297,0
sources,1000,322,0
sources,1000,325,0
sources,1000,315,0
sources,1000,302,0
sources,1000,297,0
sources,1000,309,0
sources,1000,304,0
sources,1000,309,0
sources,1000,300,0
sources,1000,319,0
sources,1000,281,0
sources,1000,291,0
sources,1000,287,0
sources,1000,281,0
sources,1000,288,0
sources,1000,3493,0
sources,1000,390,0
sources,1000,292,0
sources,1000,289,0
sources,1000,295,0
sources,1000,242,0
sources,1000,243,0
sources,1000,249,0
sources,1000,245,0
sources,1000,282,0
sources,1000,251,0
sources,1000,241,0
sources,1000,245,0
sources,1000,249,0
sources,1000,252,0
sources,1000,249,0
sources,1000,248,0
sources,1000,246,0
sources,1000,269,0
sources,1000,249,0
sources,1000,246,0
sources,1000,250,0
sources,1000,246,0
sources,1000,250,0
sources,1000,246,0
sources,1000,246,0
sources,1000,248,0
sources,1000,250,0
sources,1000,253,0
sources,1000,247,0
sources,1000,2804,0
sources,1000,256,0
sources,1000,250,0
sources,1000,252,0
sources,1000,243,0
sources,1000,247,0
sources,1000,229,0
sources,1000,229,0
sources,1000,226,0
sources,1000,247,0
sources,1000,253,0
sources,1000,227,0
sources,1000,227,0
sources,1000,222,0
sources,1000,223,0
sources,1000,224,0
sources,1000,228,0
sources,1000,257,0
sources,1000,225,0
sources,1000,256,0
sources,1000,263,0
sources,1000,227,0
sources,1000,230,0
sources,1000,223,0
sources,1000,226,0
sources,1000,227,0
sources,1000,226,0
sources,1000,222,0
sources,1000,225,0
sources,1000,222,0
sources,1000,3747,0
sources,1000,339,0
sources,1000,319,0
sources,1000,322,0
sources,1000,323,0
sources,1000,266,0
sources,1000,271,0
sources,1000,288,0
sources,1000,266,0
sources,1000,263,0
sources,1000,271,0
sources,1000,267,0
sources,1000,269,0
sources,1000,266,0
sources,1000,276,0
sources,1000,271,0
sources,1000,264,0
sources,1000,261,0
sources,1000,267,0
sources,1000,292,0
sources,1000,270,0
sources,1000,295,0
sources,1000,285,0
sources,1000,271,0
sources,1000,351,0
sources,1000,278,0
sources,1000,269,0
sources,1000,266,0
sources,1000,290,0
sources,1000,283,0
sources,1000,2427,0
sources,1000,299,0
sources,1000,261,0
sources,1000,261,0
sources,1000,261,0
sources,1000,261,0
sources,1000,233,0
sources,1000,230,0
sources,1000,227,0
sources,1000,230,0
sources,1000,229,0
sources,1000,248,0
sources,1000,228,0
sources,1000,244,0
sources,1000,235,0
sources,1000,263,0
sources,1000,231,0
sources,1000,226,0
sources,1000,263,0
sources,1000,233,0
sources,1000,231,0
sources,1000,230,0
sources,1000,229,0
sources,1000,253,0
sources,1000,250,0
sources,1000,233,0
sources,1000,229,0
sources,1000,226,0
sources,1000,227,0
sources,1000,250,0
sources,1000,2444,0
sources,1000,313,0
sources,1000,272,0
sources,1000,268,0
sources,1000,273,0
sources,1000,232,0
sources,1000,237,0
sources,1000,231,0
sources,1000,261,0
sources,1000,239,0
sources,1000,240,0
sources,1000,254,0
sources,1000,266,0
sources,1000,240,0
sources,1000,242,0
sources,1000,235,0
sources,1000,238,0
sources,1000,247,0
sources,1000,237,0
sources,1000,234,0
sources,1000,238,0
sources,1000,276,0
sources,1000,239,0
sources,1000,238,0
sources,1000,233,0
sources,1000,263,0
sources,1000,235,0
sources,1000,237,0
sources,1000,235,0
sources,1000,229,0
sources,1000,2116,0
sources,1000,354,0
sources,1000,302,0
sources,1000,326,0
sources,1000,303,0
sources,1000,262,0
sources,1000,261,0
sources,1000,261,0
sources,1000,263,0
sources,1000,264,0
sources,1000,260,0
sources,1000,264,0
sources,1000,260,0
sources,1000,260,0
sources,1000,266,0
sources,1000,262,0
sources,1000,260,0
sources,1000,256,0
sources,1000,256,0
sources,1000,264,0
sources,1000,257,0
sources,1000,260,0
sources,1000,255,0
sources,1000,283,0
sources,1000,259,0
sources,1000,258,0
sources,1000,256,0
sources,1000,267,0
sources,1000,256,0
sources,1000,280,0
sources,1000,3029,0
sources,1000,354,0
sources,1000,296,0
sources,1000,301,0
sources,1000,283,0
sources,1000,260,0
sources,1000,257,0
sources,1000,253,0
sources,1000,258,0
sources,1000,258,0
sources,1000,290,0
sources,1000,275,0
sources,1000,274,0
sources,1000,255,0
sources,1000,255,0
sources,1000,252,0
sources,1000,259,0
sources,1000,261,0
sources,1000,257,0
sources,1000,253,0
sources,1000,253,0
sources,1000,259,0
sources,1000,263,0
sources,1000,260,0
sources,1000,265,0
sources,1000,257,0
sources,1000,253,0
sources,1000,252,0
sources,1000,249,0
sources,1000,256,0
sources,1000,3724,0
sources,1000,287,0
sources,1000,283,0
sources,1000,285,0
sources,1000,288,0
sources,1000,244,0
sources,1000,239,0
sources,1000,235,0
sources,1000,237,0
sources,1000,242,0
sources,1000,236,0
sources,1000,235,0
sources,1000,236,0
sources,1000,240,0
sources,1000,233,0
sources,1000,238,0
sources,1000,233,0
sources,1000,236,0
sources,1000,233,0
sources,1000,234,0
sources,1000,235,0
sources,1000,234,0
sources,1000,240,0
sources,1000,236,0
sources,1000,237,0
sources,1000,237,0
sources,1000,238,0
sources,1000,236,0
sources,1000,232,0
sources,1000,241,0
sources,1000,4306,0
sources,1000,300,0
sources,1000,297,0
sources,1000,300,0
sources,1000,298,0
sources,1000,213,0
sources,1000,212,0
sources,1000,217,0
sources,1000,214,0
sources,1000,214,0
sources,1000,213,0
sources,1000,215,0
sources,1000,218,0
sources,1000,220,0
sources,1000,218,0
sources,1000,214,0
sources,1000,217,0
sources,1000,218,0
sources,1000,218,0
sources,1000,214,0
sources,1000,219,0
sources,1000,247,0
sources,1000,215,0
sources,1000,220,0
sources,1000,249,0
sources,1000,225,0
sources,1000,218,0
sources,1000,217,0
sources,1000,214,0
sources,1000,209,0
sources,1000,3468,0
sources,1000,364,0
sources,1000,307,0
sources,1000,311,0
sources,1000,326,0
sources,1000,276,0
sources,1000,280,0
sources,1000,275,0
sources,1000,274,0
sources,1000,292,0
sources,1000,278,0
sources,1000,279,0
sources,1000,291,0
sources,1000,284,0
sources,1000,326,0
sources,1000,302,0
sources,1000,294,0
sources,1000,291,0
sources,1000,282,0
sources,1000,278,0
sources,1000,276,0
sources,1000,282,0
sources,1000,277,0
sources,1000,273,0
sources,1000,272,0
sources,1000,276,0
sources,1000,278,0
sources,1000,275,0
sources,1000,271,0
sources,1000,278,0
sources,1000,2654,0
sources,1000,359,0
sources,1000,333,0
sources,1000,344,0
sources,1000,333,0
sources,1000,229,0
sources,1000,229,0
sources,1000,247,0
sources,1000,226,0
sources,1000,229,0
sources,1000,232,0
sources,1000,226,0
sources,1000,230,0
sources,1000,231,0
sources,1000,227,0
sources,1000,234,0
sources,1000,232,0
sources,1000,229,0
sources,1000,234,0
sources,1000,234,0
sources,1000,234,0
sources,1000,233,0
sources,1000,232,0
sources,1000,232,0
sources,1000,234,0
sources,1000,237,0
sources,1000,232,0
sources,1000,235,0
sources,1000,235,0
sources,1000,237,0
sources,1000,3288,0
sources,1000,305,0
sources,1000,288,0
sources,1000,284,0
sources,1000,274,0
sources,1000,257,0
sources,1000,257,0
sources,1000,264,0
sources,1000,257,0
sources,1000,260,0
sources,1000,256,0
sources,1000,252,0
sources,1000,255,0
sources,1000,257,0
sources,1000,255,0
sources,1000,253,0
sources,1000,260,0
sources,1000,252,0
sources,1000,248,0
sources,1000,257,0
sources,1000,273,0
sources,1000,252,0
sources,1000,254,0
sources,1000,260,0
sources,1000,253,0
sources,1000,252,0
sources,1000,273,0
sources,1000,261,0
sources,1000,257,0
sources,1000,256,0
sources,10000,3262,0
sources,10000,347,0
sources,10000,255,0
sources,10000,251,0
sources,10000,249,0
sources,10000,245,0
sources,10000,262,0
sources,10000,247,0
sources,10000,244,0
sources,10000,247,0
sources,10000,255,0
sources,10000,248,0
sources,10000,246,0
sources,10000,246,0
sources,10000,250,0
sources,10000,249,0
sources,10000,248,0
sources,10000,244,0
sources,10000,250,0
sources,10000,245,0
sources,10000,243,0
sources,10000,245,0
sources,10000,248,0
sources,10000,246,0
sources,10000,247,0
sources,10000,251,0
sources,10000,249,0
sources,10000,253,0
sources,10000,242,0
sources,10000,249,0
sources,10000,1938,0
sources,10000,311,0
sources,10000,256,0
sources,10000,258,0
sources,10000,259,0
sources,10000,260,0
sources,10000,272,0
sources,10000,267,0
sources,10000,240,0
sources,10000,241,0
sources,10000,275,0
sources,10000,239,0
sources,10000,242,0
sources,10000,254,0
sources,10000,245,0
sources,10000,274,0
sources,10000,246,0
sources,10000,291,0
sources,10000,260,0
sources,10000,241,0
sources,10000,249,0
sources,10000,241,0
sources,10000,247,0
sources,10000,244,0
sources,10000,238,0
sources,10000,244,0
sources,10000,241,0
sources,10000,258,0
sources,10000,263,0
sources,10000,259,0
sources,10000,2682,0
sources,10000,259,0
sources,10000,246,0
sources,10000,265,0
sources,10000,266,0
sources,10000,206,0
sources,10000,209,0
sources,10000,237,0
sources,10000,207,0
sources,10000,211,0
sources,10000,212,0
sources,10000,240,0
sources,10000,212,0
sources,10000,212,0
sources,10000,212,0
sources,10000,215,0
sources,10000,210,0
sources,10000,208,0
sources,10000,212,0
sources,10000,211,0
sources,10000,238,0
sources,10000,211,0
sources,10000,207,0
sources,10000,211,0
sources,10000,208,0
sources,10000,211,0
sources,10000,214,0
sources,10000,212,0
sources,10000,213,0
sources,10000,210,0
sources,10000,2939,0
sources,10000,283,0
sources,10000,239,0
sources,10000,235,0
sources,10000,233,0
sources,10000,222,0
sources,10000,219,0
sources,10000,218,0
sources,10000,222,0
sources,10000,216,0
sources,10000,218,0
sources,10000,222,0
sources,10000,219,0
sources,10000,223,0
sources,10000,218,0
sources,10000,225,0
sources,10000,218,0
sources,10000,222,0
sources,10000,218,0
sources,10000,219,0
sources,10000,220,0
sources,10000,215,0
sources,10000,218,0
sources,10000,218,0
sources,10000,217,0
sources,10000,219,0
sources,10000,255,0
sources,10000,215,0
sources,10000,226,0
sources,10000,255,0
sources,10000,3019,0
sources,10000,306,0
sources,10000,324,0
sources,10000,282,0
sources,10000,299,0
sources,10000,257,0
sources,10000,252,0
sources,10000,258,0
sources,10000,248,0
sources,10000,253,0
sources,10000,256,0
sources,10000,250,0
sources,10000,248,0
sources,10000,264,0
sources,10000,253,0
sources,10000,255,0
sources,10000,252,0
sources,10000,257,0
sources,10000,255,0
sources,10000,259,0
sources,10000,253,0
sources,10000,254,0
sources,10000,254,0
sources,10000,256,0
sources,10000,254,0
sources,10000,246,0
sources,10000,255,0
sources,10000,254,0
sources,10000,248,0
sources,10000,255,0
sources,10000,2617,0
sources,10000,267,0
sources,10000,246,0
sources,10000,249,0
sources,10000,250,0
sources,10000,233,0
sources,10000,224,0
sources,10000,227,0
sources,10000,226,0
sources,10000,228,0
sources,10000,228,0
sources,10000,224,0
sources,10000,227,0
sources,10000,221,0
sources,10000,232,0
sources,10000,228,0
sources,10000,226,0
sources,10000,225,0
sources,10000,224,0
sources,10000,220,0
sources,10000,231,0
sources,10000,226,0
sources,10000,256,0
sources,10000,231,0
sources,10000,220,0
sources,10000,226,0
sources,10000,225,0
sources,10000,230,0
sources,10000,223,0
sources,10000,227,0
sources,10000,3759,0
sources,10000,291,0
sources,10000,276,0
sources,10000,275,0
sources,10000,283,0
sources,10000,240,0
sources,10000,269,0
sources,10000,290,0
sources,10000,246,0
sources,10000,258,0
sources,10000,284,0
sources,10000,243,0
sources,10000,241,0
sources,10000,242,0
sources,10000,243,0
sources,10000,242,0
sources,10000,246,0
sources,10000,248,0
sources,10000,243,0
sources,10000,247,0
sources,10000,242,0
sources,10000,255,0
sources,10000,244,0
sources,10000,246,0
sources,10000,247,0
sources,10000,241,0
sources,10000,240,0
sources,10000,248,0
sources,10000,248,0
sources,10000,239,0
sources,10000,2174,0
sources,10000,348,0
sources,10000,369,0
sources,10000,341,0
sources,10000,299,0
sources,10000,265,0
sources,10000,258,0
sources,10000,260,0
sources,10000,258,0
sources,10000,259,0
sources,10000,260,0
sources,10000,257,0
sources,10000,262,0
sources,10000,265,0
sources,10000,264,0
sources,10000,262,0
sources,10000,259,0
sources,10000,265,0
sources,10000,262,0
sources,10000,260,0
sources,10000,270,0
sources,10000,258,0
sources,10000,281,0
sources,10000,268,0
sources,10000,258,0
sources,10000,282,0
sources,10000,279,0
sources,10000,289,0
sources,10000,265,0
sources,10000,262,0
sources,10000,3348,0
sources,10000,338,0
sources,10000,325,0
sources,10000,318,0
sources,10000,315,0
sources,10000,259,0
sources,10000,255,0
sources,10000,264,0
sources,10000,257,0
sources,10000,260,0
sources,10000,273,0
sources,10000,257,0
sources,10000,261,0
sources,10000,259,0
sources,10000,266,0
sources,10000,257,0
sources,10000,257,0
sources,10000,293,0
sources,10000,288,0
sources,10000,257,0
sources,10000,262,0
sources,10000,256,0
sources,10000,280,0
sources,10000,263,0
sources,10000,255,0
sources,10000,252,0
sources,10000,261,0
sources,10000,263,0
sources,10000,275,0
sources,10000,251,0
sources,10000,3340,0
sources,10000,371,0
sources,10000,266,0
sources,10000,268,0
sources,10000,264,0
sources,10000,235,0
sources,10000,225,0
sources,10000,229,0
sources,10000,232,0
sources,10000,233,0
sources,10000,229,0
sources,10000,230,0
sources,10000,228,0
sources,10000,229,0
sources,10000,232,0
sources,10000,241,0
sources,10000,235,0
sources,10000,232,0
sources,10000,252,0
sources,10000,232,0
sources,10000,230,0
sources,10000,234,0
sources,10000,248,0
sources,10000,231,0
sources,10000,235,0
sources,10000,243,0
sources,10000,229,0
sources,10000,228,0
sources,10000,232,0
sources,10000,226,0
sources,10000,2657,0
sources,10000,298,0
sources,10000,231,0
sources,10000,231,0
sources,10000,235,0
sources,10000,235,0
sources,10000,240,0
sources,10000,234,0
sources,10000,231,0
sources,10000,234,0
sources,10000,229,0
sources,10000,236,0
sources,10000,227,0
sources,10000,230,0
sources,10000,233,0
sources,10000,235,0
sources,10000,237,0
sources,10000,232,0
sources,10000,234,0
sources,10000,237,0
sources,10000,232,0
sources,10000,234,0
sources,10000,237,0
sources,10000,228,0
sources,10000,232,0
sources,10000,235,0
sources,10000,245,0
sources,10000,233,0
sources,10000,234,0
sources,10000,227,0
sources,10000,2190,0
sources,10000,310,0
sources,10000,278,0
sources,10000,271,0
sources,10000,274,0
sources,10000,276,0
sources,10000,257,0
sources,10000,249,0
sources,10000,257,0
sources,10000,255,0
sources,10000,278,0
sources,10000,271,0
sources,10000,272,0
sources,10000,253,0
sources,10000,255,0
sources,10000,256,0
sources,10000,252,0
sources,10000,247,0
sources,10000,248,0
sources,10000,248,0
sources,10000,255,0
sources,10000,253,0
sources,10000,248,0
sources,10000,249,0
sources,10000,251,0
sources,10000,257,0
sources,10000,252,0
sources,10000,254,0
sources,10000,252,0
sources,10000,256,0
sources,10000,3506,0
sources,10000,362,0
sources,10000,309,0
sources,10000,301,0
sources,10000,293,0
sources,10000,256,0
sources,10000,248,0
sources,10000,242,0
sources,10000,244,0
sources,10000,247,0
sources,10000,247,0
sources,10000,248,0
sources,10000,245,0
sources,10000,244,0
sources,10000,249,0
sources,10000,252,0
sources,10000,249,0
sources,10000,240,0
sources,10000,279,0
sources,10000,245,0
sources,10000,242,0
sources,10000,279,0
sources,10000,241,0
sources,10000,250,0
sources,10000,247,0
sources,10000,251,0
sources,10000,245,0
sources,10000,245,0
sources,10000,264,0
sources,10000,249,0
sources,10000,4040,0
sources,10000,309,0
sources,10000,268,0
sources,10000,266,0
sources,10000,264,0
sources,10000,251,0
sources,10000,243,0
sources,10000,248,0
sources,10000,249,0
sources,10000,245,0
sources,10000,272,0
sources,10000,250,0
sources,10000,247,0
sources,10000,248,0
sources,10000,246,0
sources,10000,262,0
sources,10000,253,0
sources,10000,249,0
sources,10000,278,0
sources,10000,249,0
sources,10000,274,0
sources,10000,244,0
sources,10000,283,0
sources,10000,268,0
sources,10000,251,0
sources,10000,280,0
sources,10000,262,0
sources,10000,266,0
sources,10000,257,0
sources,10000,252,0
sources,10000,3436,0
sources,10000,301,0
sources,10000,256,0
sources,10000,252,0
sources,10000,257,0
sources,10000,234,0
sources,10000,238,0
sources,10000,233,0
sources,10000,239,0
sources,10000,237,0
sources,10000,247,0
sources,10000,259,0
sources,10000,253,0
sources,10000,232,0
sources,10000,234,0
sources,10000,261,0
sources,10000,231,0
sources,10000,233,0
sources,10000,247,0
sources,10000,233,0
sources,10000,234,0
sources,10000,229,0
sources,10000,240,0
sources,10000,233,0
sources,10000,229,0
sources,10000,254,0
sources,10000,230,0
sources,10000,234,0
sources,10000,231,0
sources,10000,232,0
sources,10000,3601,0
sources,10000,328,0
sources,10000,283,0
sources,10000,285,0
sources,10000,290,0
sources,10000,262,0
sources,10000,259,0
sources,10000,256,0
sources,10000,262,0
sources,10000,260,0
sources,10000,256,0
sources,10000,260,0
sources,10000,260,0
sources,10000,262,0
sources,10000,255,0
sources,10000,264,0
sources,10000,258,0
sources,10000,257,0
sources,10000,255,0
sources,10000,264,0
sources,10000,264,0
sources,10000,258,0
sources,10000,264,0
sources,10000,266,0
sources,10000,258,0
sources,10000,261,0
sources,10000,261,0
sources,10000,258,0
sources,10000,266,0
sources,10000,264,0
sources,10000,2674,0
sources,10000,314,0
sources,10000,267,0
sources,10000,260,0
sources,10000,262,0
sources,10000,244,0
sources,10000,239,0
sources,10000,240,0
sources,10000,243,0
sources,10000,248,0
sources,10000,243,0
sources,10000,251,0
sources,10000,244,0
sources,10000,242,0
sources,10000,236,0
sources,10000,241,0
sources,10000,241,0
sources,10000,243,0
sources,10000,242,0
sources,10000,243,0
sources,10000,240,0
sources,10000,242,0
sources,10000,241,0
sources,10000,240,0
sources,10000,243,0
sources,10000,243,0
sources,10000,238,0
sources,10000,239,0
sources,10000,244,0
sources,10000,241,0
sources,10000,2857,0
sources,10000,438,0
sources,10000,399,0
sources,10000,366,0
sources,10000,383,0
sources,10000,266,0
sources,10000,266,0
sources,10000,266,0
sources,10000,280,0
sources,10000,290,0
sources,10000,283,0
sources,10000,287,0
sources,10000,291,0
sources,10000,304,0
sources,10000,267,0
sources,10000,265,0
sources,10000,257,0
sources,10000,262,0
sources,10000,260,0
sources,10000,265,0
sources,10000,271,0
sources,10000,265,0
sources,10000,271,0
sources,10000,269,0
sources,10000,271,0
sources,10000,260,0
sources,10000,269,0
sources,10000,271,0
sources,10000,266,0
sources,10000,268,0
sources,10000,2496,0
sources,10000,328,0
sources,10000,284,0
sources,10000,280,0
sources,10000,273,0
sources,10000,243,0
sources,10000,242,0
sources,10000,241,0
sources,10000,240,0
sources,10000,238,0
sources,10000,239,0
sources,10000,246,0
sources,10000,244,0
sources,10000,268,0
sources,10000,243,0
sources,10000,251,0
sources,10000,238,0
sources,10000,247,0
sources,10000,238,0
sources,10000,265,0
sources,10000,241,0
sources,10000,247,0
sources,10000,239,0
sources,10000,248,0
sources,10000,247,0
sources,10000,239,0
sources,10000,241,0
sources,10000,243,0
sources,10000,249,0
sources,10000,244,0
sources,10000,3930,0
sources,10000,315,0
sources,10000,280,0
sources,10000,282,0
sources,10000,286,0
sources,10000,258,0
sources,10000,268,0
sources,10000,275,0
sources,10000,263,0
sources,10000,266,0
sources,10000,260,0
sources,10000,283,0
sources,10000,263,0
sources,10000,262,0
sources,10000,283,0
sources,10000,260,0
sources,10000,259,0
sources,10000,265,0
sources,10000,300,0
sources,10000,258,0
sources,10000,280,0
sources,10000,263,0
sources,10000,280,0
sources,10000,278,0
sources,10000,257,0
sources,10000,261,0
sources,10000,258,0
sources,10000,263,0
sources,10000,266,0
sources,10000,260,0
sources,10000,1965,0
sources,10000,357,0
sources,10000,342,0
sources,10000,333,0
sources,10000,320,0
sources,10000,232,0
sources,10000,236,0
sources,10000,230,0
sources,10000,233,0
sources,10000,231,0
sources,10000,247,0
sources,10000,230,0
sources,10000,232,0
sources,10000,256,0
sources,10000,238,0
sources,10000,231,0
sources,10000,234,0
sources,10000,235,0
sources,10000,229,0
sources,10000,236,0
sources,10000,255,0
sources,10000,234,0
sources,10000,240,0
sources,10000,234,0
sources,10000,235,0
sources,10000,231,0
sources,10000,233,0
sources,10000,234,0
sources,10000,236,0
sources,10000,237,0
sources,10000,1877,0
sources,10000,302,0
sources,10000,280,0
sources,10000,265,0
sources,10000,259,0
sources,10000,240,0
sources,10000,240,0
sources,10000,244,0
sources,10000,238,0
sources,10000,239,0
